ID_PROD;REF;NUM;URL
316;01190510;1;https://www.aftgrupo.com/img_artics/1500/01190510.jpg
317;01190515;1;https://www.aftgrupo.com/img_artics/1500/01190515.jpg
319;01190525;1;https://www.aftgrupo.com/img_artics/1500/01190525.jpg
320;01190550;1;https://www.aftgrupo.com/img_artics/1500/01190550.jpg
324;01200095;1;https://www.aftgrupo.com/img_artics/1500/01200095.jpg
325;01200145;1;https://www.aftgrupo.com/img_artics/1500/01200145.jpg
326;01200147;1;https://www.aftgrupo.com/img_artics/1500/01200147.jpg
327;01200150;1;https://www.aftgrupo.com/img_artics/1500/01200150.jpg
328;01200153;1;https://www.aftgrupo.com/img_artics/1500/01200153.jpg
343;01200802;1;https://www.aftgrupo.com/img_artics/1500/01200802.jpg
345;01200806;1;https://www.aftgrupo.com/img_artics/1500/01200806.jpg
346;01201200;1;https://www.aftgrupo.com/img_artics/1500/01201200.jpg
347;01201210;1;https://www.aftgrupo.com/img_artics/1500/01201210.jpg
348;01201220;1;https://www.aftgrupo.com/img_artics/1500/01201220.jpg
349;01201300;1;https://www.aftgrupo.com/img_artics/1500/01201300.jpg
351;01201320;1;https://www.aftgrupo.com/img_artics/1500/01201320.jpg
358;01202100;1;https://www.aftgrupo.com/img_artics/1500/01202100.jpg
359;01202105;1;https://www.aftgrupo.com/img_artics/1500/01202105.jpg
375;01220080;1;https://www.aftgrupo.com/img_artics/1500/01220080.jpg
379;01250100;1;https://www.aftgrupo.com/img_artics/1500/01250100.jpg
379;01250100;2;https://www.aftgrupo.com/img_artics/1500/01250100_1.jpg
380;01250101;1;https://www.aftgrupo.com/img_artics/1500/01250101.jpg
380;01250101;2;https://www.aftgrupo.com/img_artics/1500/01250101_1.jpg
381;01250102;1;https://www.aftgrupo.com/img_artics/1500/01250102.jpg
381;01250102;2;https://www.aftgrupo.com/img_artics/1500/01250102_1.jpg
382;01260001;1;https://www.aftgrupo.com/img_artics/1500/01260001.jpg
383;01260002;1;https://www.aftgrupo.com/img_artics/1500/01260002.jpg
384;01260003;1;https://www.aftgrupo.com/img_artics/1500/01260003.jpg
385;01260004;1;https://www.aftgrupo.com/img_artics/1500/01260004.jpg
386;01260005;1;https://www.aftgrupo.com/img_artics/1500/01260005.jpg
432;02054155;1;https://www.aftgrupo.com/img_artics/1500/02054155.jpg
494;02105500;1;https://www.aftgrupo.com/img_artics/1500/02105500.jpg
494;02105500;2;https://www.aftgrupo.com/img_artics/1500/02105500_1.jpg
496;02105510;1;https://www.aftgrupo.com/img_artics/1500/02105510.jpg
496;02105510;2;https://www.aftgrupo.com/img_artics/1500/02105510_1.jpg
498;02105520;1;https://www.aftgrupo.com/img_artics/1500/02105520.jpg
498;02105520;2;https://www.aftgrupo.com/img_artics/1500/02105520_1.jpg
499;02105525;1;https://www.aftgrupo.com/img_artics/1500/02105525.jpg
499;02105525;2;https://www.aftgrupo.com/img_artics/1500/02105525_1.jpg
560;02106000;1;https://www.aftgrupo.com/img_artics/1500/02106000.jpg
561;02106005;1;https://www.aftgrupo.com/img_artics/1500/02106005.jpg
562;02106010;1;https://www.aftgrupo.com/img_artics/1500/02106010.jpg
563;02106015;1;https://www.aftgrupo.com/img_artics/1500/02106015.jpg
564;02106020;1;https://www.aftgrupo.com/img_artics/1500/02106020.jpg
565;02106025;1;https://www.aftgrupo.com/img_artics/1500/02106025.jpg
566;02106030;1;https://www.aftgrupo.com/img_artics/1500/02106030.jpg
567;02106035;1;https://www.aftgrupo.com/img_artics/1500/02106035.jpg
568;02106040;1;https://www.aftgrupo.com/img_artics/1500/02106040.jpg
569;02106045;1;https://www.aftgrupo.com/img_artics/1500/02106045.jpg
570;02106050;1;https://www.aftgrupo.com/img_artics/1500/02106050.jpg
571;02106200;1;https://www.aftgrupo.com/img_artics/1500/02106200.jpg
572;02106205;1;https://www.aftgrupo.com/img_artics/1500/02106205.jpg
573;02106210;1;https://www.aftgrupo.com/img_artics/1500/02106210.jpg
574;02106215;1;https://www.aftgrupo.com/img_artics/1500/02106215.jpg
575;02106220;1;https://www.aftgrupo.com/img_artics/1500/02106220.jpg
576;02106225;1;https://www.aftgrupo.com/img_artics/1500/02106225.jpg
578;02106505;1;https://www.aftgrupo.com/img_artics/1500/02106505.jpg
596;02150075;1;https://www.aftgrupo.com/img_artics/1500/02150075.jpg
599;02150090;1;https://www.aftgrupo.com/img_artics/1500/02150090.jpg
604;02160437;1;https://www.aftgrupo.com/img_artics/1500/02160437.jpg
621;08250140;1;https://www.aftgrupo.com/img_artics/1500/08250140.jpg
622;08290440;1;https://www.aftgrupo.com/img_artics/1500/08290440.jpg
622;08290440;2;https://www.aftgrupo.com/img_artics/1500/08290440_1.jpg
623;08271005;1;https://www.aftgrupo.com/img_artics/1500/08271005.jpg
624;02191700;1;https://www.aftgrupo.com/img_artics/1500/02191700.jpg
625;02191705;1;https://www.aftgrupo.com/img_artics/1500/02191705.jpg
626;02191710;1;https://www.aftgrupo.com/img_artics/1500/02191710.jpg
635;02210600;1;https://www.aftgrupo.com/img_artics/1500/02210600.jpg
636;02210605;1;https://www.aftgrupo.com/img_artics/1500/02210605.jpg
637;02210610;1;https://www.aftgrupo.com/img_artics/1500/02210610.jpg
638;02210615;1;https://www.aftgrupo.com/img_artics/1500/02210615.jpg
639;02210620;1;https://www.aftgrupo.com/img_artics/1500/02210620.jpg
643;02220018;1;https://www.aftgrupo.com/img_artics/1500/02220018.jpg
649;02221320;1;https://www.aftgrupo.com/img_artics/1500/02221320.jpg
653;20140200;1;https://www.aftgrupo.com/img_artics/1500/20140200.jpg
654;20140205;1;https://www.aftgrupo.com/img_artics/1500/20140205.jpg
655;20140210;1;https://www.aftgrupo.com/img_artics/1500/20140210.jpg
656;20140215;1;https://www.aftgrupo.com/img_artics/1500/20140215.jpg
657;20140220;1;https://www.aftgrupo.com/img_artics/1500/20140220.jpg
659;20140100;1;https://www.aftgrupo.com/img_artics/1500/20140100.jpg
686;02290001;1;https://www.aftgrupo.com/img_artics/1500/02290001.jpg
687;02290002;1;https://www.aftgrupo.com/img_artics/1500/02290002.jpg
688;02290003;1;https://www.aftgrupo.com/img_artics/1500/02290003.jpg
689;02290004;1;https://www.aftgrupo.com/img_artics/1500/02290004.jpg
690;02290005;1;https://www.aftgrupo.com/img_artics/1500/02290005.jpg
691;02290006;1;https://www.aftgrupo.com/img_artics/1500/02290006.jpg
692;02290007;1;https://www.aftgrupo.com/img_artics/1500/02290007.jpg
693;02290008;1;https://www.aftgrupo.com/img_artics/1500/02290008.jpg
694;02290009;1;https://www.aftgrupo.com/img_artics/1500/02290009.jpg
695;02290010;1;https://www.aftgrupo.com/img_artics/1500/02290010.jpg
696;02290011;1;https://www.aftgrupo.com/img_artics/1500/02290011.jpg
697;02290012;1;https://www.aftgrupo.com/img_artics/1500/02290012.jpg
698;02290013;1;https://www.aftgrupo.com/img_artics/1500/02290013.jpg
699;02290014;1;https://www.aftgrupo.com/img_artics/1500/02290014.jpg
700;02290015;1;https://www.aftgrupo.com/img_artics/1500/02290015.jpg
703;02290024;1;https://www.aftgrupo.com/img_artics/1500/02290024.jpg
704;02290025;1;https://www.aftgrupo.com/img_artics/1500/02290025.jpg
705;02290026;1;https://www.aftgrupo.com/img_artics/1500/02290026.jpg
706;02290027;1;https://www.aftgrupo.com/img_artics/1500/02290027.jpg
707;02290028;1;https://www.aftgrupo.com/img_artics/1500/02290028.jpg
708;02290029;1;https://www.aftgrupo.com/img_artics/1500/02290029.jpg
709;02290030;1;https://www.aftgrupo.com/img_artics/1500/02290030.jpg
710;02290031;1;https://www.aftgrupo.com/img_artics/1500/02290031.jpg
711;02290046;1;https://www.aftgrupo.com/img_artics/1500/02290046.jpg
712;02290047;1;https://www.aftgrupo.com/img_artics/1500/02290047.jpg
713;02290050;1;https://www.aftgrupo.com/img_artics/1500/02290050.jpg
714;02290051;1;https://www.aftgrupo.com/img_artics/1500/02290051.jpg
715;02290052;1;https://www.aftgrupo.com/img_artics/1500/02290052.jpg
716;02290055;1;https://www.aftgrupo.com/img_artics/1500/02290055.jpg
717;02290057;1;https://www.aftgrupo.com/img_artics/1500/02290057.jpg
718;02290058;1;https://www.aftgrupo.com/img_artics/1500/02290058.jpg
719;02290059;1;https://www.aftgrupo.com/img_artics/1500/02290059.jpg
720;02290061;1;https://www.aftgrupo.com/img_artics/1500/02290061.jpg
721;02290062;1;https://www.aftgrupo.com/img_artics/1500/02290062.jpg
722;02290063;1;https://www.aftgrupo.com/img_artics/1500/02290063.jpg
723;02290064;1;https://www.aftgrupo.com/img_artics/1500/02290064.jpg
726;02290070;1;https://www.aftgrupo.com/img_artics/1500/02290070.jpg
727;02290071;1;https://www.aftgrupo.com/img_artics/1500/02290071.jpg
728;02290073;1;https://www.aftgrupo.com/img_artics/1500/02290073.jpg
729;02290074;1;https://www.aftgrupo.com/img_artics/1500/02290074.jpg
732;02290100;1;https://www.aftgrupo.com/img_artics/1500/02290100.jpg
733;02290102;1;https://www.aftgrupo.com/img_artics/1500/02290102.jpg
734;02290105;1;https://www.aftgrupo.com/img_artics/1500/02290105.jpg
735;02290120;1;https://www.aftgrupo.com/img_artics/1500/02290120.jpg
736;02290125;1;https://www.aftgrupo.com/img_artics/1500/02290125.jpg
737;02290250;1;https://www.aftgrupo.com/img_artics/1500/02290250.jpg
738;02290252;1;https://www.aftgrupo.com/img_artics/1500/02290252.jpg
739;02290254;1;https://www.aftgrupo.com/img_artics/1500/02290254.jpg
740;02290256;1;https://www.aftgrupo.com/img_artics/1500/02290256.jpg
741;02290258;1;https://www.aftgrupo.com/img_artics/1500/02290258.jpg
742;02290262;1;https://www.aftgrupo.com/img_artics/1500/02290262.jpg
743;02290264;1;https://www.aftgrupo.com/img_artics/1500/02290264.jpg
