ID_PROD;REF;NUM;URL;ULTMOD
147;01020262;1;https://www.aftgrupo.com/img_artics/1500/01020262.jpg;1653981927
148;01020264;1;https://www.aftgrupo.com/img_artics/1500/01020264.jpg;1653981927
149;01040320;1;https://www.aftgrupo.com/img_artics/1500/01040320.jpg;1653981940
150;01040325;1;https://www.aftgrupo.com/img_artics/1500/01040325.jpg;1653981940
151;01040330;1;https://www.aftgrupo.com/img_artics/1500/01040330.jpg;1653981940
152;01040335;1;https://www.aftgrupo.com/img_artics/1500/01040335.jpg;1653981941
153;01040340;1;https://www.aftgrupo.com/img_artics/1500/01040340.jpg;1653981941
154;01040345;1;https://www.aftgrupo.com/img_artics/1500/01040345.jpg;1653981941
155;01040350;1;https://www.aftgrupo.com/img_artics/1500/01040350.jpg;1653981942
157;01050100;1;https://www.aftgrupo.com/img_artics/1500/01050100.jpg;1653981945
158;01050102;1;https://www.aftgrupo.com/img_artics/1500/01050102.jpg;1653981945
159;01050104;1;https://www.aftgrupo.com/img_artics/1500/01050104.jpg;1653981946
160;01050106;1;https://www.aftgrupo.com/img_artics/1500/01050106.jpg;1653981946
161;01050108;1;https://www.aftgrupo.com/img_artics/1500/01050108.jpg;1653981946
162;01050110;1;https://www.aftgrupo.com/img_artics/1500/01050110.jpg;1653981946
163;01050111;1;https://www.aftgrupo.com/img_artics/1500/01050111.jpg;1653981947
164;01050112;1;https://www.aftgrupo.com/img_artics/1500/01050112.jpg;1653981947
165;01050113;1;https://www.aftgrupo.com/img_artics/1500/01050113.jpg;1653981947
166;01050114;1;https://www.aftgrupo.com/img_artics/1500/01050114.jpg;1653981947
169;01050630;1;https://www.aftgrupo.com/img_artics/1500/01050630.jpg;1653981948
170;01050632;1;https://www.aftgrupo.com/img_artics/1500/01050632.jpg;1653981948
171;01050634;1;https://www.aftgrupo.com/img_artics/1500/01050634.jpg;1653981948
172;01050636;1;https://www.aftgrupo.com/img_artics/1500/01050636.jpg;1653981949
173;01050638;1;https://www.aftgrupo.com/img_artics/1500/01050638.jpg;1653981949
174;01050640;1;https://www.aftgrupo.com/img_artics/1500/01050640.jpg;1653981949
175;01050642;1;https://www.aftgrupo.com/img_artics/1500/01050642.jpg;1653981949
176;01050644;1;https://www.aftgrupo.com/img_artics/1500/01050644.jpg;1653981950
177;01050800;1;https://www.aftgrupo.com/img_artics/1500/01050800.jpg;1653981950
178;01050805;1;https://www.aftgrupo.com/img_artics/1500/01050805.jpg;1653981950
179;01050810;1;https://www.aftgrupo.com/img_artics/1500/01050810.jpg;1653981950
180;01050960;1;https://www.aftgrupo.com/img_artics/1500/01050960.jpg;1653981951
181;01050970;1;https://www.aftgrupo.com/img_artics/1500/01050970.jpg;1653981951
182;01050975;1;https://www.aftgrupo.com/img_artics/1500/01050975.jpg;1653981951
183;01050980;1;https://www.aftgrupo.com/img_artics/1500/01050980.jpg;1653981951
184;01050985;1;https://www.aftgrupo.com/img_artics/1500/01050985.jpg;1653981952
185;01050990;1;https://www.aftgrupo.com/img_artics/1500/01050990.jpg;1653981952
214;01060100;1;https://www.aftgrupo.com/img_artics/1500/01060100.jpg;1653981960
244;01120010;1;https://www.aftgrupo.com/img_artics/1500/01120010.jpg;1568288553
248;01130001;1;https://www.aftgrupo.com/img_artics/1500/01130001.jpg;1653981969
249;01130005;1;https://www.aftgrupo.com/img_artics/1500/01130005.jpg;1653981970
250;01170885;1;https://www.aftgrupo.com/img_artics/1500/01170885.jpg;1666188588
251;01170890;1;https://www.aftgrupo.com/img_artics/1500/01170890.jpg;1666188589
253;01170900;1;https://www.aftgrupo.com/img_artics/1500/01170900.jpg;1666188589
257;01170920;1;https://www.aftgrupo.com/img_artics/1500/01170920.jpg;1666188589
258;01170925;1;https://www.aftgrupo.com/img_artics/1500/01170925.jpg;1666188590
259;01170930;1;https://www.aftgrupo.com/img_artics/1500/01170930.jpg;1666188590
261;01170940;1;https://www.aftgrupo.com/img_artics/1500/01170940.jpg;1666188590
265;01170960;1;https://www.aftgrupo.com/img_artics/1500/01170960.jpg;1666188591
266;01170965;1;https://www.aftgrupo.com/img_artics/1500/01170965.jpg;1666188591
267;01170970;1;https://www.aftgrupo.com/img_artics/1500/01170970.jpg;1666188591
268;01170975;1;https://www.aftgrupo.com/img_artics/1500/01170975.jpg;1666188591
269;01170980;1;https://www.aftgrupo.com/img_artics/1500/01170980.jpg;1666188592
273;01171005;1;https://www.aftgrupo.com/img_artics/1500/01171005.jpg;1666188592
274;01171010;1;https://www.aftgrupo.com/img_artics/1500/01171010.jpg;1666188593
275;01171015;1;https://www.aftgrupo.com/img_artics/1500/01171015.jpg;1666188593
276;01171020;1;https://www.aftgrupo.com/img_artics/1500/01171020.jpg;1666188593
277;01171025;1;https://www.aftgrupo.com/img_artics/1500/01171025.jpg;1666188594
278;01171030;1;https://www.aftgrupo.com/img_artics/1500/01171030.jpg;1666188594
300;01190070;1;https://www.aftgrupo.com/img_artics/1500/01190070.jpg;1653981981
309;01190310;1;https://www.aftgrupo.com/img_artics/1500/01190310.jpg;1653981992
310;01190315;1;https://www.aftgrupo.com/img_artics/1500/01190315.jpg;1653981992
313;01190420;1;https://www.aftgrupo.com/img_artics/1500/01190420.jpg;1654765341
313;01190420;2;https://www.aftgrupo.com/img_artics/1500/01190420_1.jpg;1746434897
314;01190500;1;https://www.aftgrupo.com/img_artics/1500/01190500.jpg;1653981995
315;01190505;1;https://www.aftgrupo.com/img_artics/1500/01190505.jpg;1653981996
